,ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,DESCRIPTION,INTRO
347,AFG,Afghanistan,EMRO,2006.0,Hepatitis B vaccine,Yes
348,AFG,Afghanistan,EMRO,2006.0,HepB birth dose,No
349,AFG,Afghanistan,EMRO,2006.0,Hib (Haemophilus influenzae type B) vaccine,No
350,AFG,Afghanistan,EMRO,2006.0,HPV (Human Papilloma Virus) vaccine,No
351,AFG,Afghanistan,EMRO,2006.0,IPV (Inactivated polio vaccine),No
352,AFG,Afghanistan,EMRO,2006.0,IPV (Inactivated polio vaccine) 2nd dose,No
353,AFG,Afghanistan,EMRO,2006.0,Japanese Encephalitis,No
354,AFG,Afghanistan,EMRO,2006.0,Measles-containing vaccine 2nd dose,Yes
355,AFG,Afghanistan,EMRO,2006.0,Meningococcal meningitis vaccines (all strains),No
356,AFG,Afghanistan,EMRO,2006.0,Mumps vaccine,No
357,AFG,Afghanistan,EMRO,2006.0,PCV (Pneumococcal conjugate vaccine),No
358,AFG,Afghanistan,EMRO,2006.0,PPV (Pneumococcal polysaccharide vaccine),No
359,AFG,Afghanistan,EMRO,2006.0,Rotavirus vaccine,No
360,AFG,Afghanistan,EMRO,2006.0,Rubella vaccine,No
361,AFG,Afghanistan,EMRO,2006.0,Seasonal Influenza vaccine,No
362,AFG,Afghanistan,EMRO,2006.0,Typhoid,No
363,AFG,Afghanistan,EMRO,2006.0,Varicella vaccine,No
364,AFG,Afghanistan,EMRO,2006.0,YF (Yellow fever) vaccine,No
365,AFG,Afghanistan,EMRO,2005.0,aP (acellular pertussis) vaccine,No
366,AFG,Afghanistan,EMRO,2005.0,Hepatitis A vaccine,No
367,AFG,Afghanistan,EMRO,2005.0,Hepatitis B vaccine,No
368,AFG,Afghanistan,EMRO,2005.0,HepB birth dose,No
369,AFG,Afghanistan,EMRO,2005.0,Hib (Haemophilus influenzae type B) vaccine,No
370,AFG,Afghanistan,EMRO,2005.0,IPV (Inactivated polio vaccine),No
371,AFG,Afghanistan,EMRO,2005.0,IPV (Inactivated polio vaccine) 2nd dose,No
372,AFG,Afghanistan,EMRO,2005.0,Japanese Encephalitis,No
373,AFG,Afghanistan,EMRO,2005.0,Measles-containing vaccine 2nd dose,Yes
374,AFG,Afghanistan,EMRO,2005.0,Meningococcal meningitis vaccines (all strains),No
375,AFG,Afghanistan,EMRO,2005.0,Mumps vaccine,No
376,AFG,Afghanistan,EMRO,2005.0,PCV (Pneumococcal conjugate vaccine),No
377,AFG,Afghanistan,EMRO,2005.0,PPV (Pneumococcal polysaccharide vaccine),No
378,AFG,Afghanistan,EMRO,2005.0,Rubella vaccine,No
379,AFG,Afghanistan,EMRO,2005.0,Seasonal Influenza vaccine,No
380,AFG,Afghanistan,EMRO,2005.0,Typhoid,No
381,AFG,Afghanistan,EMRO,2005.0,Varicella vaccine,No
382,AFG,Afghanistan,EMRO,2005.0,YF (Yellow fever) vaccine,No
383,AFG,Afghanistan,EMRO,2004.0,aP (acellular pertussis) vaccine,No
384,AFG,Afghanistan,EMRO,2004.0,Hepatitis A vaccine,No
385,AFG,Afghanistan,EMRO,2004.0,Hepatitis B vaccine,No
386,AFG,Afghanistan,EMRO,2004.0,HepB birth dose,No
387,AFG,Afghanistan,EMRO,2004.0,Hib (Haemophilus influenzae type B) vaccine,No
388,AFG,Afghanistan,EMRO,2004.0,IPV (Inactivated polio vaccine),No
389,AFG,Afghanistan,EMRO,2004.0,IPV (Inactivated polio vaccine) 2nd dose,No
390,AFG,Afghanistan,EMRO,2004.0,Japanese Encephalitis,No
391,AFG,Afghanistan,EMRO,2004.0,Measles-containing vaccine 2nd dose,Yes
392,AFG,Afghanistan,EMRO,2004.0,Meningococcal meningitis vaccines (all strains),No
393,AFG,Afghanistan,EMRO,2004.0,Mumps vaccine,No
394,AFG,Afghanistan,EMRO,2004.0,PCV (Pneumococcal conjugate vaccine),No
395,AFG,Afghanistan,EMRO,2004.0,PPV (Pneumococcal polysaccharide vaccine),No
396,AFG,Afghanistan,EMRO,2004.0,Rubella vaccine,No
397,AFG,Afghanistan,EMRO,2004.0,Seasonal Influenza vaccine,No
398,AFG,Afghanistan,EMRO,2004.0,Typhoid,No
399,AFG,Afghanistan,EMRO,2004.0,Varicella vaccine,No
400,AFG,Afghanistan,EMRO,2004.0,YF (Yellow fever) vaccine,No
401,AFG,Afghanistan,EMRO,2003.0,aP (acellular pertussis) vaccine,No
402,AFG,Afghanistan,EMRO,2003.0,Hepatitis A vaccine,No
403,AFG,Afghanistan,EMRO,2003.0,Hepatitis B vaccine,No
404,AFG,Afghanistan,EMRO,2003.0,HepB birth dose,No
405,AFG,Afghanistan,EMRO,2003.0,Hib (Haemophilus influenzae type B) vaccine,No
406,AFG,Afghanistan,EMRO,2003.0,IPV (Inactivated polio vaccine),No
407,AFG,Afghanistan,EMRO,2003.0,IPV (Inactivated polio vaccine) 2nd dose,No
408,AFG,Afghanistan,EMRO,2003.0,Japanese Encephalitis,No
409,AFG,Afghanistan,EMRO,2003.0,Measles-containing vaccine 2nd dose,No
410,AFG,Afghanistan,EMRO,2003.0,Meningococcal meningitis vaccines (all strains),No
411,AFG,Afghanistan,EMRO,2003.0,Mumps vaccine,No
412,AFG,Afghanistan,EMRO,2003.0,PCV (Pneumococcal conjugate vaccine),No
413,AFG,Afghanistan,EMRO,2003.0,PPV (Pneumococcal polysaccharide vaccine),No
414,AFG,Afghanistan,EMRO,2003.0,Rubella vaccine,No
415,AFG,Afghanistan,EMRO,2003.0,Seasonal Influenza vaccine,No
416,AFG,Afghanistan,EMRO,2003.0,Typhoid,No
417,AFG,Afghanistan,EMRO,2003.0,Varicella vaccine,No
418,AFG,Afghanistan,EMRO,2003.0,YF (Yellow fever) vaccine,No
419,AFG,Afghanistan,EMRO,2002.0,aP (acellular pertussis) vaccine,No
420,AFG,Afghanistan,EMRO,2002.0,Hepatitis A vaccine,No
421,AFG,Afghanistan,EMRO,2002.0,Hepatitis B vaccine,No
422,AFG,Afghanistan,EMRO,2002.0,HepB birth dose,No
423,AFG,Afghanistan,EMRO,2002.0,Hib (Haemophilus influenzae type B) vaccine,No
424,AFG,Afghanistan,EMRO,2002.0,IPV (Inactivated polio vaccine),No
425,AFG,Afghanistan,EMRO,2002.0,IPV (Inactivated polio vaccine) 2nd dose,No
426,AFG,Afghanistan,EMRO,2002.0,Japanese Encephalitis,No
427,AFG,Afghanistan,EMRO,2002.0,Measles-containing vaccine 2nd dose,No
428,AFG,Afghanistan,EMRO,2002.0,Meningococcal meningitis vaccines (all strains),No
429,AFG,Afghanistan,EMRO,2002.0,Mumps vaccine,No
430,AFG,Afghanistan,EMRO,2002.0,PCV (Pneumococcal conjugate vaccine),No
431,AFG,Afghanistan,EMRO,2002.0,PPV (Pneumococcal polysaccharide vaccine),No
432,AFG,Afghanistan,EMRO,2002.0,Rubella vaccine,No
433,AFG,Afghanistan,EMRO,2002.0,Seasonal Influenza vaccine,No
434,AFG,Afghanistan,EMRO,2002.0,Typhoid,No
435,AFG,Afghanistan,EMRO,2002.0,Varicella vaccine,No
436,AFG,Afghanistan,EMRO,2002.0,YF (Yellow fever) vaccine,No
437,AFG,Afghanistan,EMRO,2001.0,aP (acellular pertussis) vaccine,No
438,AFG,Afghanistan,EMRO,2001.0,Hepatitis B vaccine,No
439,AFG,Afghanistan,EMRO,2001.0,HepB birth dose,No
440,AFG,Afghanistan,EMRO,2001.0,Hib (Haemophilus influenzae type B) vaccine,No
441,AFG,Afghanistan,EMRO,2001.0,IPV (Inactivated polio vaccine),No
442,AFG,Afghanistan,EMRO,2001.0,Japanese Encephalitis,No
443,AFG,Afghanistan,EMRO,2001.0,Measles-containing vaccine 2nd dose,No
444,AFG,Afghanistan,EMRO,2001.0,Meningococcal meningitis vaccines (all strains),No
445,AFG,Afghanistan,EMRO,2001.0,Mumps vaccine,No
446,AFG,Afghanistan,EMRO,2001.0,PCV (Pneumococcal conjugate vaccine),No
447,AFG,Afghanistan,EMRO,2001.0,PPV (Pneumococcal polysaccharide vaccine),No
448,AFG,Afghanistan,EMRO,2001.0,Rubella vaccine,No
449,AFG,Afghanistan,EMRO,2001.0,Seasonal Influenza vaccine,No
450,AFG,Afghanistan,EMRO,2001.0,Varicella vaccine,No
451,AFG,Afghanistan,EMRO,2001.0,YF (Yellow fever) vaccine,No
452,AFG,Afghanistan,EMRO,2000.0,Hepatitis B vaccine,No
453,AFG,Afghanistan,EMRO,2000.0,HepB birth dose,No
454,AFG,Afghanistan,EMRO,2000.0,Hib (Haemophilus influenzae type B) vaccine,No
455,AFG,Afghanistan,EMRO,2000.0,IPV (Inactivated polio vaccine),No
456,AFG,Afghanistan,EMRO,2000.0,Measles-containing vaccine 2nd dose,No
457,AFG,Afghanistan,EMRO,2000.0,Meningococcal meningitis vaccines (all strains),No
458,AFG,Afghanistan,EMRO,2000.0,Mumps vaccine,No
459,AFG,Afghanistan,EMRO,2000.0,PCV (Pneumococcal conjugate vaccine),No
460,AFG,Afghanistan,EMRO,2000.0,PPV (Pneumococcal polysaccharide vaccine),No
461,AFG,Afghanistan,EMRO,2000.0,Rubella vaccine,No
462,AFG,Afghanistan,EMRO,2000.0,Seasonal Influenza vaccine,No
463,AFG,Afghanistan,EMRO,2000.0,YF (Yellow fever) vaccine,No
464,AFG,Afghanistan,EMRO,1999.0,Hepatitis B vaccine,No
465,AFG,Afghanistan,EMRO,1999.0,HepB birth dose,No
466,AFG,Afghanistan,EMRO,1999.0,Hib (Haemophilus influenzae type B) vaccine,No
467,AFG,Afghanistan,EMRO,1999.0,IPV (Inactivated polio vaccine),No
468,AFG,Afghanistan,EMRO,1999.0,Measles-containing vaccine 2nd dose,No
469,AFG,Afghanistan,EMRO,1999.0,Meningococcal meningitis vaccines (all strains),No
470,AFG,Afghanistan,EMRO,1999.0,Mumps vaccine,No
471,AFG,Afghanistan,EMRO,1999.0,PPV (Pneumococcal polysaccharide vaccine),No
472,AFG,Afghanistan,EMRO,1999.0,Rubella vaccine,No
473,AFG,Afghanistan,EMRO,1999.0,Seasonal Influenza vaccine,No
474,AFG,Afghanistan,EMRO,1999.0,YF (Yellow fever) vaccine,No
475,AFG,Afghanistan,EMRO,1998.0,Hepatitis B vaccine,No
476,AFG,Afghanistan,EMRO,1998.0,HepB birth dose,No
477,AFG,Afghanistan,EMRO,1998.0,Hib (Haemophilus influenzae type B) vaccine,No
478,AFG,Afghanistan,EMRO,1998.0,IPV (Inactivated polio vaccine),No
479,AFG,Afghanistan,EMRO,1998.0,Measles-containing vaccine 2nd dose,No
480,AFG,Afghanistan,EMRO,1998.0,Mumps vaccine,No
481,AFG,Afghanistan,EMRO,1998.0,Rubella vaccine,No
482,AFG,Afghanistan,EMRO,1998.0,Seasonal Influenza vaccine,No
483,AFG,Afghanistan,EMRO,1998.0,YF (Yellow fever) vaccine,No
484,AFG,Afghanistan,EMRO,1997.0,Hepatitis B vaccine,No
485,AFG,Afghanistan,EMRO,1997.0,HepB birth dose,No
486,AFG,Afghanistan,EMRO,1997.0,Hib (Haemophilus influenzae type B) vaccine,No
487,AFG,Afghanistan,EMRO,1997.0,IPV (Inactivated polio vaccine),No
488,AFG,Afghanistan,EMRO,1997.0,Measles-containing vaccine 2nd dose,No
489,AFG,Afghanistan,EMRO,1997.0,Mumps vaccine,No
490,AFG,Afghanistan,EMRO,1997.0,Rubella vaccine,No
491,AFG,Afghanistan,EMRO,1997.0,Seasonal Influenza vaccine,No
492,AFG,Afghanistan,EMRO,1997.0,YF (Yellow fever) vaccine,No
493,AFG,Afghanistan,EMRO,1996.0,Hepatitis B vaccine,No
494,AFG,Afghanistan,EMRO,1996.0,HepB birth dose,No
495,AFG,Afghanistan,EMRO,1996.0,Hib (Haemophilus influenzae type B) vaccine,No
496,AFG,Afghanistan,EMRO,1996.0,IPV (Inactivated polio vaccine),No
497,AFG,Afghanistan,EMRO,1996.0,Measles-containing vaccine 2nd dose,No
498,AFG,Afghanistan,EMRO,1996.0,Mumps vaccine,No
499,AFG,Afghanistan,EMRO,1996.0,Rubella vaccine,No
500,AFG,Afghanistan,EMRO,1996.0,Seasonal Influenza vaccine,No
501,AFG,Afghanistan,EMRO,1996.0,YF (Yellow fever) vaccine,No
502,AFG,Afghanistan,EMRO,1995.0,Hepatitis B vaccine,No
503,AFG,Afghanistan,EMRO,1995.0,HepB birth dose,No
504,AFG,Afghanistan,EMRO,1995.0,Hib (Haemophilus influenzae type B) vaccine,No
505,AFG,Afghanistan,EMRO,1995.0,IPV (Inactivated polio vaccine),No
506,AFG,Afghanistan,EMRO,1995.0,IPV (Inactivated polio vaccine) 2nd dose,No
507,AFG,Afghanistan,EMRO,1995.0,Measles-containing vaccine 2nd dose,No
508,AFG,Afghanistan,EMRO,1995.0,Mumps vaccine,No
509,AFG,Afghanistan,EMRO,1995.0,Rubella vaccine,No
510,AFG,Afghanistan,EMRO,1995.0,Seasonal Influenza vaccine,No
511,AFG,Afghanistan,EMRO,1995.0,YF (Yellow fever) vaccine,No
512,AFG,Afghanistan,EMRO,1994.0,Hepatitis B vaccine,No
513,AFG,Afghanistan,EMRO,1994.0,HepB birth dose,No
514,AFG,Afghanistan,EMRO,1994.0,Hib (Haemophilus influenzae type B) vaccine,No
515,AFG,Afghanistan,EMRO,1994.0,IPV (Inactivated polio vaccine),No
516,AFG,Afghanistan,EMRO,1994.0,Measles-containing vaccine 2nd dose,No
517,AFG,Afghanistan,EMRO,1994.0,Mumps vaccine,No
518,AFG,Afghanistan,EMRO,1994.0,Rubella vaccine,No
519,AFG,Afghanistan,EMRO,1994.0,Seasonal Influenza vaccine,No
520,AFG,Afghanistan,EMRO,1994.0,YF (Yellow fever) vaccine,No
521,AFG,Afghanistan,EMRO,1993.0,Hepatitis B vaccine,No
522,AFG,Afghanistan,EMRO,1993.0,HepB birth dose,No
523,AFG,Afghanistan,EMRO,1993.0,Hib (Haemophilus influenzae type B) vaccine,No
524,AFG,Afghanistan,EMRO,1993.0,IPV (Inactivated polio vaccine),No
525,AFG,Afghanistan,EMRO,1993.0,Measles-containing vaccine 2nd dose,No
526,AFG,Afghanistan,EMRO,1993.0,Mumps vaccine,No
527,AFG,Afghanistan,EMRO,1993.0,Rubella vaccine,No
528,AFG,Afghanistan,EMRO,1993.0,Seasonal Influenza vaccine,No
529,AFG,Afghanistan,EMRO,1993.0,YF (Yellow fever) vaccine,No
530,AFG,Afghanistan,EMRO,1992.0,Hepatitis B vaccine,No
531,AFG,Afghanistan,EMRO,1992.0,HepB birth dose,No
532,AFG,Afghanistan,EMRO,1992.0,Hib (Haemophilus influenzae type B) vaccine,No
533,AFG,Afghanistan,EMRO,1992.0,IPV (Inactivated polio vaccine),No
534,AFG,Afghanistan,EMRO,1992.0,Measles-containing vaccine 2nd dose,No
535,AFG,Afghanistan,EMRO,1992.0,Mumps vaccine,No
536,AFG,Afghanistan,EMRO,1992.0,Rubella vaccine,No
537,AFG,Afghanistan,EMRO,1992.0,Seasonal Influenza vaccine,No
538,AFG,Afghanistan,EMRO,1992.0,YF (Yellow fever) vaccine,No
539,AFG,Afghanistan,EMRO,1991.0,Hepatitis B vaccine,No
540,AFG,Afghanistan,EMRO,1991.0,HepB birth dose,No
541,AFG,Afghanistan,EMRO,1991.0,Hib (Haemophilus influenzae type B) vaccine,No
542,AFG,Afghanistan,EMRO,1991.0,IPV (Inactivated polio vaccine),No
543,AFG,Afghanistan,EMRO,1991.0,Measles-containing vaccine 2nd dose,No
544,AFG,Afghanistan,EMRO,1991.0,Mumps vaccine,No
545,AFG,Afghanistan,EMRO,1991.0,Rubella vaccine,No
546,AFG,Afghanistan,EMRO,1991.0,Seasonal Influenza vaccine,No
547,AFG,Afghanistan,EMRO,1991.0,YF (Yellow fever) vaccine,No
548,AFG,Afghanistan,EMRO,1990.0,Hepatitis B vaccine,No
549,AFG,Afghanistan,EMRO,1990.0,HepB birth dose,No
550,AFG,Afghanistan,EMRO,1990.0,Hib (Haemophilus influenzae type B) vaccine,No
551,AFG,Afghanistan,EMRO,1990.0,IPV (Inactivated polio vaccine),No
552,AFG,Afghanistan,EMRO,1990.0,Measles-containing vaccine 2nd dose,No
553,AFG,Afghanistan,EMRO,1990.0,Mumps vaccine,No
554,AFG,Afghanistan,EMRO,1990.0,Rubella vaccine,No
555,AFG,Afghanistan,EMRO,1990.0,Seasonal Influenza vaccine,No
556,AFG,Afghanistan,EMRO,1990.0,YF (Yellow fever) vaccine,No
557,AFG,Afghanistan,EMRO,1989.0,Hepatitis B vaccine,No
558,AFG,Afghanistan,EMRO,1989.0,HepB birth dose,No
559,AFG,Afghanistan,EMRO,1989.0,Hib (Haemophilus influenzae type B) vaccine,No
560,AFG,Afghanistan,EMRO,1989.0,IPV (Inactivated polio vaccine),No
561,AFG,Afghanistan,EMRO,1989.0,Measles-containing vaccine 2nd dose,No
562,AFG,Afghanistan,EMRO,1989.0,Mumps vaccine,No
563,AFG,Afghanistan,EMRO,1989.0,Rubella vaccine,No
564,AFG,Afghanistan,EMRO,1989.0,Seasonal Influenza vaccine,No
565,AFG,Afghanistan,EMRO,1989.0,YF (Yellow fever) vaccine,No
566,AFG,Afghanistan,EMRO,1988.0,Hepatitis B vaccine,No
567,AFG,Afghanistan,EMRO,1988.0,Hib (Haemophilus influenzae type B) vaccine,No
568,AFG,Afghanistan,EMRO,1988.0,IPV (Inactivated polio vaccine),No
569,AFG,Afghanistan,EMRO,1988.0,Measles-containing vaccine 2nd dose,No
570,AFG,Afghanistan,EMRO,1988.0,Mumps vaccine,No
571,AFG,Afghanistan,EMRO,1988.0,Rubella vaccine,No
572,AFG,Afghanistan,EMRO,1988.0,Seasonal Influenza vaccine,No
573,AFG,Afghanistan,EMRO,1988.0,YF (Yellow fever) vaccine,No
574,AFG,Afghanistan,EMRO,1987.0,Hepatitis B vaccine,No
575,AFG,Afghanistan,EMRO,1987.0,Hib (Haemophilus influenzae type B) vaccine,No
576,AFG,Afghanistan,EMRO,1987.0,IPV (Inactivated polio vaccine),No
577,AFG,Afghanistan,EMRO,1987.0,Measles-containing vaccine 2nd dose,No
578,AFG,Afghanistan,EMRO,1987.0,Mumps vaccine,No
579,AFG,Afghanistan,EMRO,1987.0,Rubella vaccine,No
580,AFG,Afghanistan,EMRO,1987.0,Seasonal Influenza vaccine,No
581,AFG,Afghanistan,EMRO,1987.0,YF (Yellow fever) vaccine,No
582,AFG,Afghanistan,EMRO,1986.0,Hepatitis B vaccine,No
583,AFG,Afghanistan,EMRO,1986.0,Hib (Haemophilus influenzae type B) vaccine,No
584,AFG,Afghanistan,EMRO,1986.0,IPV (Inactivated polio vaccine),No
585,AFG,Afghanistan,EMRO,1986.0,Measles-containing vaccine 2nd dose,No
586,AFG,Afghanistan,EMRO,1986.0,Mumps vaccine,No
587,AFG,Afghanistan,EMRO,1986.0,Rubella vaccine,No
588,AFG,Afghanistan,EMRO,1986.0,Seasonal Influenza vaccine,No
589,AFG,Afghanistan,EMRO,1986.0,YF (Yellow fever) vaccine,No
590,AFG,Afghanistan,EMRO,1985.0,Hepatitis B vaccine,No
591,AFG,Afghanistan,EMRO,1985.0,IPV (Inactivated polio vaccine),No
592,AFG,Afghanistan,EMRO,1985.0,Measles-containing vaccine 2nd dose,No
593,AFG,Afghanistan,EMRO,1985.0,Mumps vaccine,No
594,AFG,Afghanistan,EMRO,1985.0,Rubella vaccine,No
595,AFG,Afghanistan,EMRO,1985.0,Seasonal Influenza vaccine,No
596,AFG,Afghanistan,EMRO,1985.0,YF (Yellow fever) vaccine,No
597,AFG,Afghanistan,EMRO,1984.0,Hepatitis B vaccine,No
598,AFG,Afghanistan,EMRO,1984.0,IPV (Inactivated polio vaccine),No
599,AFG,Afghanistan,EMRO,1984.0,Measles-containing vaccine 2nd dose,No
600,AFG,Afghanistan,EMRO,1984.0,Mumps vaccine,No
601,AFG,Afghanistan,EMRO,1984.0,Rubella vaccine,No
602,AFG,Afghanistan,EMRO,1984.0,Seasonal Influenza vaccine,No
603,AFG,Afghanistan,EMRO,1984.0,YF (Yellow fever) vaccine,No
604,AFG,Afghanistan,EMRO,1983.0,Hepatitis B vaccine,No
605,AFG,Afghanistan,EMRO,1983.0,IPV (Inactivated polio vaccine),No
606,AFG,Afghanistan,EMRO,1983.0,Measles-containing vaccine 2nd dose,No
607,AFG,Afghanistan,EMRO,1983.0,Mumps vaccine,No
608,AFG,Afghanistan,EMRO,1983.0,Rubella vaccine,No
609,AFG,Afghanistan,EMRO,1983.0,Seasonal Influenza vaccine,No
610,AFG,Afghanistan,EMRO,1983.0,YF (Yellow fever) vaccine,No
611,AFG,Afghanistan,EMRO,1982.0,Hepatitis B vaccine,No
612,AFG,Afghanistan,EMRO,1982.0,IPV (Inactivated polio vaccine),No
613,AFG,Afghanistan,EMRO,1982.0,Measles-containing vaccine 2nd dose,No
614,AFG,Afghanistan,EMRO,1982.0,Mumps vaccine,No
615,AFG,Afghanistan,EMRO,1982.0,Rubella vaccine,No
616,AFG,Afghanistan,EMRO,1982.0,Seasonal Influenza vaccine,No
617,AFG,Afghanistan,EMRO,1982.0,YF (Yellow fever) vaccine,No
618,AFG,Afghanistan,EMRO,1981.0,IPV (Inactivated polio vaccine),No
619,AFG,Afghanistan,EMRO,1981.0,Measles-containing vaccine 2nd dose,No
620,AFG,Afghanistan,EMRO,1981.0,Mumps vaccine,No
621,AFG,Afghanistan,EMRO,1981.0,Rubella vaccine,No
622,AFG,Afghanistan,EMRO,1981.0,Seasonal Influenza vaccine,No
623,AFG,Afghanistan,EMRO,1981.0,YF (Yellow fever) vaccine,No
624,AFG,Afghanistan,EMRO,1980.0,IPV (Inactivated polio vaccine),No
625,AFG,Afghanistan,EMRO,1980.0,Measles-containing vaccine 2nd dose,No
626,AFG,Afghanistan,EMRO,1980.0,Mumps vaccine,No
627,AFG,Afghanistan,EMRO,1980.0,Rubella vaccine,No
628,AFG,Afghanistan,EMRO,1980.0,Seasonal Influenza vaccine,No
629,AFG,Afghanistan,EMRO,1980.0,YF (Yellow fever) vaccine,No
630,AFG,Afghanistan,EMRO,1979.0,IPV (Inactivated polio vaccine),No
631,AFG,Afghanistan,EMRO,1979.0,Measles-containing vaccine 2nd dose,No
632,AFG,Afghanistan,EMRO,1979.0,Mumps vaccine,No
633,AFG,Afghanistan,EMRO,1979.0,Rubella vaccine,No
634,AFG,Afghanistan,EMRO,1979.0,Seasonal Influenza vaccine,No
635,AFG,Afghanistan,EMRO,1979.0,YF (Yellow fever) vaccine,No
636,AFG,Afghanistan,EMRO,1978.0,IPV (Inactivated polio vaccine),No
637,AFG,Afghanistan,EMRO,1978.0,Measles-containing vaccine 2nd dose,No
638,AFG,Afghanistan,EMRO,1978.0,Mumps vaccine,No
639,AFG,Afghanistan,EMRO,1978.0,Rubella vaccine,No
640,AFG,Afghanistan,EMRO,1978.0,Seasonal Influenza vaccine,No
641,AFG,Afghanistan,EMRO,1978.0,YF (Yellow fever) vaccine,No
642,AFG,Afghanistan,EMRO,1977.0,IPV (Inactivated polio vaccine),No
643,AFG,Afghanistan,EMRO,1977.0,Measles-containing vaccine 2nd dose,No
644,AFG,Afghanistan,EMRO,1977.0,Mumps vaccine,No
645,AFG,Afghanistan,EMRO,1977.0,Rubella vaccine,No
646,AFG,Afghanistan,EMRO,1977.0,Seasonal Influenza vaccine,No
647,AFG,Afghanistan,EMRO,1977.0,YF (Yellow fever) vaccine,No
648,AFG,Afghanistan,EMRO,1976.0,IPV (Inactivated polio vaccine),No
649,AFG,Afghanistan,EMRO,1976.0,Measles-containing vaccine 2nd dose,No
650,AFG,Afghanistan,EMRO,1976.0,Mumps vaccine,No
651,AFG,Afghanistan,EMRO,1976.0,Rubella vaccine,No
652,AFG,Afghanistan,EMRO,1976.0,Seasonal Influenza vaccine,No
653,AFG,Afghanistan,EMRO,1976.0,YF (Yellow fever) vaccine,No
654,AFG,Afghanistan,EMRO,1975.0,IPV (Inactivated polio vaccine),No
655,AFG,Afghanistan,EMRO,1975.0,Measles-containing vaccine 2nd dose,No
656,AFG,Afghanistan,EMRO,1975.0,Mumps vaccine,No
657,AFG,Afghanistan,EMRO,1975.0,Rubella vaccine,No
658,AFG,Afghanistan,EMRO,1975.0,Seasonal Influenza vaccine,No
659,AFG,Afghanistan,EMRO,1975.0,YF (Yellow fever) vaccine,No
660,AFG,Afghanistan,EMRO,1974.0,IPV (Inactivated polio vaccine),No
661,AFG,Afghanistan,EMRO,1974.0,Measles-containing vaccine 2nd dose,No
662,AFG,Afghanistan,EMRO,1974.0,Mumps vaccine,No
663,AFG,Afghanistan,EMRO,1974.0,Rubella vaccine,No
664,AFG,Afghanistan,EMRO,1974.0,Seasonal Influenza vaccine,No
665,AFG,Afghanistan,EMRO,1974.0,YF (Yellow fever) vaccine,No
666,AFG,Afghanistan,EMRO,1973.0,IPV (Inactivated polio vaccine),No
667,AFG,Afghanistan,EMRO,1973.0,Measles-containing vaccine 2nd dose,No
668,AFG,Afghanistan,EMRO,1973.0,Mumps vaccine,No
669,AFG,Afghanistan,EMRO,1973.0,Rubella vaccine,No
670,AFG,Afghanistan,EMRO,1973.0,Seasonal Influenza vaccine,No
671,AFG,Afghanistan,EMRO,1973.0,YF (Yellow fever) vaccine,No
672,AFG,Afghanistan,EMRO,1972.0,IPV (Inactivated polio vaccine),No
673,AFG,Afghanistan,EMRO,1972.0,Measles-containing vaccine 2nd dose,No
674,AFG,Afghanistan,EMRO,1972.0,Mumps vaccine,No
675,AFG,Afghanistan,EMRO,1972.0,Rubella vaccine,No
676,AFG,Afghanistan,EMRO,1972.0,Seasonal Influenza vaccine,No
677,AFG,Afghanistan,EMRO,1972.0,YF (Yellow fever) vaccine,No
678,AFG,Afghanistan,EMRO,1971.0,IPV (Inactivated polio vaccine),No
679,AFG,Afghanistan,EMRO,1971.0,Measles-containing vaccine 2nd dose,No
680,AFG,Afghanistan,EMRO,1971.0,Mumps vaccine,No
681,AFG,Afghanistan,EMRO,1971.0,Rubella vaccine,No
682,AFG,Afghanistan,EMRO,1971.0,Seasonal Influenza vaccine,No
683,AFG,Afghanistan,EMRO,1971.0,YF (Yellow fever) vaccine,No
684,AFG,Afghanistan,EMRO,1970.0,IPV (Inactivated polio vaccine),No
685,AFG,Afghanistan,EMRO,1970.0,Measles-containing vaccine 2nd dose,No
686,AFG,Afghanistan,EMRO,1970.0,Mumps vaccine,No
687,AFG,Afghanistan,EMRO,1970.0,Rubella vaccine,No
688,AFG,Afghanistan,EMRO,1970.0,Seasonal Influenza vaccine,No
689,AFG,Afghanistan,EMRO,1970.0,YF (Yellow fever) vaccine,No
690,AFG,Afghanistan,EMRO,1969.0,IPV (Inactivated polio vaccine),No
691,AFG,Afghanistan,EMRO,1969.0,Measles-containing vaccine 2nd dose,No
692,AFG,Afghanistan,EMRO,1969.0,Mumps vaccine,No
693,AFG,Afghanistan,EMRO,1969.0,Rubella vaccine,No
694,AFG,Afghanistan,EMRO,1969.0,Seasonal Influenza vaccine,No
695,AFG,Afghanistan,EMRO,1969.0,YF (Yellow fever) vaccine,No
696,AFG,Afghanistan,EMRO,1968.0,IPV (Inactivated polio vaccine),No
697,AFG,Afghanistan,EMRO,1968.0,Measles-containing vaccine 2nd dose,No
698,AFG,Afghanistan,EMRO,1968.0,Seasonal Influenza vaccine,No
699,AFG,Afghanistan,EMRO,1968.0,YF (Yellow fever) vaccine,No
700,AFG,Afghanistan,EMRO,1967.0,IPV (Inactivated polio vaccine),No
701,AFG,Afghanistan,EMRO,1967.0,Measles-containing vaccine 2nd dose,No
702,AFG,Afghanistan,EMRO,1967.0,Seasonal Influenza vaccine,No
703,AFG,Afghanistan,EMRO,1967.0,YF (Yellow fever) vaccine,No
