,GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
249,COUNTRIES,AFG,Afghanistan,1990.0,TTETANUS,Total tetanus,"per 1,000,000 total population",10.9
250,COUNTRIES,AFG,Afghanistan,1989.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",24.1
251,COUNTRIES,AFG,Afghanistan,1989.0,MEASLES,Measles,"per 1,000,000 total population",98.5
252,COUNTRIES,AFG,Afghanistan,1989.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",125.8
253,COUNTRIES,AFG,Afghanistan,1989.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.3
254,COUNTRIES,AFG,Afghanistan,1988.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",57.4
255,COUNTRIES,AFG,Afghanistan,1988.0,MEASLES,Measles,"per 1,000,000 total population",395.8
256,COUNTRIES,AFG,Afghanistan,1988.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",398.1
257,COUNTRIES,AFG,Afghanistan,1988.0,TTETANUS,Total tetanus,"per 1,000,000 total population",82.5
258,COUNTRIES,AFG,Afghanistan,1987.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",111.7
259,COUNTRIES,AFG,Afghanistan,1987.0,MEASLES,Measles,"per 1,000,000 total population",909.5
260,COUNTRIES,AFG,Afghanistan,1987.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",533.3
261,COUNTRIES,AFG,Afghanistan,1987.0,TTETANUS,Total tetanus,"per 1,000,000 total population",14.8
262,COUNTRIES,AFG,Afghanistan,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",92.2
263,COUNTRIES,AFG,Afghanistan,1986.0,MEASLES,Measles,"per 1,000,000 total population",709.9
264,COUNTRIES,AFG,Afghanistan,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",514.2
265,COUNTRIES,AFG,Afghanistan,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",61.1
266,COUNTRIES,AFG,Afghanistan,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",278.2
267,COUNTRIES,AFG,Afghanistan,1985.0,MEASLES,Measles,"per 1,000,000 total population",1265.2
268,COUNTRIES,AFG,Afghanistan,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",746.6
269,COUNTRIES,AFG,Afghanistan,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",247.6
270,COUNTRIES,AFG,Afghanistan,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",49.6
271,COUNTRIES,AFG,Afghanistan,1984.0,MEASLES,Measles,"per 1,000,000 total population",1447.6
272,COUNTRIES,AFG,Afghanistan,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",551.8
273,COUNTRIES,AFG,Afghanistan,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",31.7
274,COUNTRIES,AFG,Afghanistan,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",177.7
275,COUNTRIES,AFG,Afghanistan,1983.0,MEASLES,Measles,"per 1,000,000 total population",1722.7
276,COUNTRIES,AFG,Afghanistan,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",935.1
277,COUNTRIES,AFG,Afghanistan,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",83.5
278,COUNTRIES,AFG,Afghanistan,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",142.2
279,COUNTRIES,AFG,Afghanistan,1982.0,MEASLES,Measles,"per 1,000,000 total population",1848.7
280,COUNTRIES,AFG,Afghanistan,1982.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
281,COUNTRIES,AFG,Afghanistan,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",775.9
282,COUNTRIES,AFG,Afghanistan,1982.0,TTETANUS,Total tetanus,"per 1,000,000 total population",134.7
283,COUNTRIES,AFG,Afghanistan,1981.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",122.6
284,COUNTRIES,AFG,Afghanistan,1981.0,MEASLES,Measles,"per 1,000,000 total population",2605.8
285,COUNTRIES,AFG,Afghanistan,1981.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
286,COUNTRIES,AFG,Afghanistan,1981.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1289.0
287,COUNTRIES,AFG,Afghanistan,1981.0,TTETANUS,Total tetanus,"per 1,000,000 total population",101.2
288,COUNTRIES,AFG,Afghanistan,1980.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",147.2
289,COUNTRIES,AFG,Afghanistan,1980.0,MEASLES,Measles,"per 1,000,000 total population",2464.4
290,COUNTRIES,AFG,Afghanistan,1980.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
291,COUNTRIES,AFG,Afghanistan,1980.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1195.8
292,COUNTRIES,AFG,Afghanistan,1980.0,TTETANUS,Total tetanus,"per 1,000,000 total population",122.9
293,WHO_REGIONS,AFR,African Region,2023.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
294,WHO_REGIONS,AFR,African Region,2023.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",23.9
295,WHO_REGIONS,AFR,African Region,2023.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",2.6
296,WHO_REGIONS,AFR,African Region,2023.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
297,WHO_REGIONS,AFR,African Region,2023.0,MEASLES,Measles,"per 1,000,000 total population",343.0
298,WHO_REGIONS,AFR,African Region,2023.0,MUMPS,Mumps,"per 1,000,000 total population",761.5
299,WHO_REGIONS,AFR,African Region,2023.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
300,WHO_REGIONS,AFR,African Region,2023.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",8.4
301,WHO_REGIONS,AFR,African Region,2023.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.4
302,WHO_REGIONS,AFR,African Region,2023.0,RUBELLA,Rubella,"per 1,000,000 total population",21.9
303,WHO_REGIONS,AFR,African Region,2023.0,TTETANUS,Total tetanus,"per 1,000,000 total population",13.2
304,WHO_REGIONS,AFR,African Region,2023.0,TYPHOID,Typhoid,"per 1,000,000 total population",5743.2
305,WHO_REGIONS,AFR,African Region,2023.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.4
306,WHO_REGIONS,AFR,African Region,2022.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
307,WHO_REGIONS,AFR,African Region,2022.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",8.8
308,WHO_REGIONS,AFR,African Region,2022.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",26.6
309,WHO_REGIONS,AFR,African Region,2022.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
310,WHO_REGIONS,AFR,African Region,2022.0,MEASLES,Measles,"per 1,000,000 total population",80.5
311,WHO_REGIONS,AFR,African Region,2022.0,MUMPS,Mumps,"per 1,000,000 total population",671.6
312,WHO_REGIONS,AFR,African Region,2022.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
313,WHO_REGIONS,AFR,African Region,2022.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",7.3
314,WHO_REGIONS,AFR,African Region,2022.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",2.2
315,WHO_REGIONS,AFR,African Region,2022.0,RUBELLA,Rubella,"per 1,000,000 total population",8.9
316,WHO_REGIONS,AFR,African Region,2022.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.9
317,WHO_REGIONS,AFR,African Region,2022.0,TYPHOID,Typhoid,"per 1,000,000 total population",4602.7
318,WHO_REGIONS,AFR,African Region,2022.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.2
319,WHO_REGIONS,AFR,African Region,2021.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
320,WHO_REGIONS,AFR,African Region,2021.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.0
321,WHO_REGIONS,AFR,African Region,2021.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",58.1
322,WHO_REGIONS,AFR,African Region,2021.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
323,WHO_REGIONS,AFR,African Region,2021.0,MEASLES,Measles,"per 1,000,000 total population",80.8
324,WHO_REGIONS,AFR,African Region,2021.0,MUMPS,Mumps,"per 1,000,000 total population",204.9
325,WHO_REGIONS,AFR,African Region,2021.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
326,WHO_REGIONS,AFR,African Region,2021.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.2
327,WHO_REGIONS,AFR,African Region,2021.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.1
328,WHO_REGIONS,AFR,African Region,2021.0,RUBELLA,Rubella,"per 1,000,000 total population",3.6
329,WHO_REGIONS,AFR,African Region,2021.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.8
330,WHO_REGIONS,AFR,African Region,2021.0,TYPHOID,Typhoid,"per 1,000,000 total population",3282.1
331,WHO_REGIONS,AFR,African Region,2021.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.3
332,WHO_REGIONS,AFR,African Region,2020.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
333,WHO_REGIONS,AFR,African Region,2020.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",12.8
334,WHO_REGIONS,AFR,African Region,2020.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",40.0
335,WHO_REGIONS,AFR,African Region,2020.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
336,WHO_REGIONS,AFR,African Region,2020.0,MEASLES,Measles,"per 1,000,000 total population",104.8
337,WHO_REGIONS,AFR,African Region,2020.0,MUMPS,Mumps,"per 1,000,000 total population",290.8
338,WHO_REGIONS,AFR,African Region,2020.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
339,WHO_REGIONS,AFR,African Region,2020.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",4.9
340,WHO_REGIONS,AFR,African Region,2020.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.2
341,WHO_REGIONS,AFR,African Region,2020.0,RUBELLA,Rubella,"per 1,000,000 total population",4.6
342,WHO_REGIONS,AFR,African Region,2020.0,TTETANUS,Total tetanus,"per 1,000,000 total population",7.0
343,WHO_REGIONS,AFR,African Region,2020.0,TYPHOID,Typhoid,"per 1,000,000 total population",3959.3
344,WHO_REGIONS,AFR,African Region,2020.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.1
345,WHO_REGIONS,AFR,African Region,2019.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
346,WHO_REGIONS,AFR,African Region,2019.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",17.1
347,WHO_REGIONS,AFR,African Region,2019.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
348,WHO_REGIONS,AFR,African Region,2019.0,MEASLES,Measles,"per 1,000,000 total population",551.8
349,WHO_REGIONS,AFR,African Region,2019.0,MUMPS,Mumps,"per 1,000,000 total population",195.1
350,WHO_REGIONS,AFR,African Region,2019.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
351,WHO_REGIONS,AFR,African Region,2019.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",8.6
352,WHO_REGIONS,AFR,African Region,2019.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.7
353,WHO_REGIONS,AFR,African Region,2019.0,RUBELLA,Rubella,"per 1,000,000 total population",5.4
354,WHO_REGIONS,AFR,African Region,2019.0,TTETANUS,Total tetanus,"per 1,000,000 total population",3.6
355,WHO_REGIONS,AFR,African Region,2019.0,TYPHOID,Typhoid,"per 1,000,000 total population",1364.5
356,WHO_REGIONS,AFR,African Region,2019.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.4
357,WHO_REGIONS,AFR,African Region,2018.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
358,WHO_REGIONS,AFR,African Region,2018.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.4
359,WHO_REGIONS,AFR,African Region,2018.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
360,WHO_REGIONS,AFR,African Region,2018.0,MEASLES,Measles,"per 1,000,000 total population",114.9
361,WHO_REGIONS,AFR,African Region,2018.0,MUMPS,Mumps,"per 1,000,000 total population",271.8
362,WHO_REGIONS,AFR,African Region,2018.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
363,WHO_REGIONS,AFR,African Region,2018.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",16.4
364,WHO_REGIONS,AFR,African Region,2018.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.1
365,WHO_REGIONS,AFR,African Region,2018.0,RUBELLA,Rubella,"per 1,000,000 total population",10.8
366,WHO_REGIONS,AFR,African Region,2018.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.9
367,WHO_REGIONS,AFR,African Region,2018.0,TYPHOID,Typhoid,"per 1,000,000 total population",9.1
368,WHO_REGIONS,AFR,African Region,2018.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.7
369,WHO_REGIONS,AFR,African Region,2017.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
370,WHO_REGIONS,AFR,African Region,2017.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
371,WHO_REGIONS,AFR,African Region,2017.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
372,WHO_REGIONS,AFR,African Region,2017.0,MEASLES,Measles,"per 1,000,000 total population",68.2
373,WHO_REGIONS,AFR,African Region,2017.0,MUMPS,Mumps,"per 1,000,000 total population",174.5
374,WHO_REGIONS,AFR,African Region,2017.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
375,WHO_REGIONS,AFR,African Region,2017.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.5
376,WHO_REGIONS,AFR,African Region,2017.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
377,WHO_REGIONS,AFR,African Region,2017.0,RUBELLA,Rubella,"per 1,000,000 total population",6.4
378,WHO_REGIONS,AFR,African Region,2017.0,TTETANUS,Total tetanus,"per 1,000,000 total population",3.6
379,WHO_REGIONS,AFR,African Region,2017.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
380,WHO_REGIONS,AFR,African Region,2016.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
381,WHO_REGIONS,AFR,African Region,2016.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",9.4
382,WHO_REGIONS,AFR,African Region,2016.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
383,WHO_REGIONS,AFR,African Region,2016.0,MEASLES,Measles,"per 1,000,000 total population",35.9
384,WHO_REGIONS,AFR,African Region,2016.0,MUMPS,Mumps,"per 1,000,000 total population",412.2
385,WHO_REGIONS,AFR,African Region,2016.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
386,WHO_REGIONS,AFR,African Region,2016.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",3.1
387,WHO_REGIONS,AFR,African Region,2016.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
388,WHO_REGIONS,AFR,African Region,2016.0,RUBELLA,Rubella,"per 1,000,000 total population",4.2
389,WHO_REGIONS,AFR,African Region,2016.0,TTETANUS,Total tetanus,"per 1,000,000 total population",7.0
390,WHO_REGIONS,AFR,African Region,2016.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.2
391,WHO_REGIONS,AFR,African Region,2015.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
392,WHO_REGIONS,AFR,African Region,2015.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",4.5
393,WHO_REGIONS,AFR,African Region,2015.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
394,WHO_REGIONS,AFR,African Region,2015.0,MEASLES,Measles,"per 1,000,000 total population",52.2
395,WHO_REGIONS,AFR,African Region,2015.0,MUMPS,Mumps,"per 1,000,000 total population",137.8
396,WHO_REGIONS,AFR,African Region,2015.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
397,WHO_REGIONS,AFR,African Region,2015.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",11.6
398,WHO_REGIONS,AFR,African Region,2015.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
399,WHO_REGIONS,AFR,African Region,2015.0,RUBELLA,Rubella,"per 1,000,000 total population",5.4
400,WHO_REGIONS,AFR,African Region,2015.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.1
401,WHO_REGIONS,AFR,African Region,2015.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
402,WHO_REGIONS,AFR,African Region,2014.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
403,WHO_REGIONS,AFR,African Region,2014.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
404,WHO_REGIONS,AFR,African Region,2014.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
405,WHO_REGIONS,AFR,African Region,2014.0,MEASLES,Measles,"per 1,000,000 total population",75.0
406,WHO_REGIONS,AFR,African Region,2014.0,MUMPS,Mumps,"per 1,000,000 total population",0.1
407,WHO_REGIONS,AFR,African Region,2014.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
408,WHO_REGIONS,AFR,African Region,2014.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",17.6
409,WHO_REGIONS,AFR,African Region,2014.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
410,WHO_REGIONS,AFR,African Region,2014.0,RUBELLA,Rubella,"per 1,000,000 total population",7.7
411,WHO_REGIONS,AFR,African Region,2014.0,TTETANUS,Total tetanus,"per 1,000,000 total population",3.5
412,WHO_REGIONS,AFR,African Region,2014.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
413,WHO_REGIONS,AFR,African Region,2013.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
414,WHO_REGIONS,AFR,African Region,2013.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
415,WHO_REGIONS,AFR,African Region,2013.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
416,WHO_REGIONS,AFR,African Region,2013.0,MEASLES,Measles,"per 1,000,000 total population",178.5
417,WHO_REGIONS,AFR,African Region,2013.0,MUMPS,Mumps,"per 1,000,000 total population",49.8
418,WHO_REGIONS,AFR,African Region,2013.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
419,WHO_REGIONS,AFR,African Region,2013.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",18.2
420,WHO_REGIONS,AFR,African Region,2013.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.2
421,WHO_REGIONS,AFR,African Region,2013.0,RUBELLA,Rubella,"per 1,000,000 total population",14.8
422,WHO_REGIONS,AFR,African Region,2013.0,TTETANUS,Total tetanus,"per 1,000,000 total population",6.2
423,WHO_REGIONS,AFR,African Region,2013.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.4
424,WHO_REGIONS,AFR,African Region,2012.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
425,WHO_REGIONS,AFR,African Region,2012.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
426,WHO_REGIONS,AFR,African Region,2012.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
427,WHO_REGIONS,AFR,African Region,2012.0,MEASLES,Measles,"per 1,000,000 total population",121.4
428,WHO_REGIONS,AFR,African Region,2012.0,MUMPS,Mumps,"per 1,000,000 total population",17.6
429,WHO_REGIONS,AFR,African Region,2012.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
430,WHO_REGIONS,AFR,African Region,2012.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",32.4
431,WHO_REGIONS,AFR,African Region,2012.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.4
432,WHO_REGIONS,AFR,African Region,2012.0,RUBELLA,Rubella,"per 1,000,000 total population",12.6
433,WHO_REGIONS,AFR,African Region,2012.0,TTETANUS,Total tetanus,"per 1,000,000 total population",6.2
434,WHO_REGIONS,AFR,African Region,2012.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.3
435,WHO_REGIONS,AFR,African Region,2011.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
436,WHO_REGIONS,AFR,African Region,2011.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
437,WHO_REGIONS,AFR,African Region,2011.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
438,WHO_REGIONS,AFR,African Region,2011.0,MEASLES,Measles,"per 1,000,000 total population",215.4
439,WHO_REGIONS,AFR,African Region,2011.0,MUMPS,Mumps,"per 1,000,000 total population",34.0
440,WHO_REGIONS,AFR,African Region,2011.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
441,WHO_REGIONS,AFR,African Region,2011.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.4
442,WHO_REGIONS,AFR,African Region,2011.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.0
443,WHO_REGIONS,AFR,African Region,2011.0,RUBELLA,Rubella,"per 1,000,000 total population",18.6
444,WHO_REGIONS,AFR,African Region,2011.0,TTETANUS,Total tetanus,"per 1,000,000 total population",6.4
445,WHO_REGIONS,AFR,African Region,2011.0,YFEVER,Yellow fever,"per 1,000,000 total population",3.6
446,WHO_REGIONS,AFR,African Region,2010.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
447,WHO_REGIONS,AFR,African Region,2010.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
448,WHO_REGIONS,AFR,African Region,2010.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
449,WHO_REGIONS,AFR,African Region,2010.0,MEASLES,Measles,"per 1,000,000 total population",228.0
450,WHO_REGIONS,AFR,African Region,2010.0,MUMPS,Mumps,"per 1,000,000 total population",85.3
451,WHO_REGIONS,AFR,African Region,2010.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
452,WHO_REGIONS,AFR,African Region,2010.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",12.6
453,WHO_REGIONS,AFR,African Region,2010.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.9
454,WHO_REGIONS,AFR,African Region,2010.0,RUBELLA,Rubella,"per 1,000,000 total population",3.8
455,WHO_REGIONS,AFR,African Region,2010.0,TTETANUS,Total tetanus,"per 1,000,000 total population",5.8
456,WHO_REGIONS,AFR,African Region,2010.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.2
457,WHO_REGIONS,AFR,African Region,2009.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
458,WHO_REGIONS,AFR,African Region,2009.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
459,WHO_REGIONS,AFR,African Region,2009.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
460,WHO_REGIONS,AFR,African Region,2009.0,MEASLES,Measles,"per 1,000,000 total population",98.2
461,WHO_REGIONS,AFR,African Region,2009.0,MUMPS,Mumps,"per 1,000,000 total population",17.8
462,WHO_REGIONS,AFR,African Region,2009.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
463,WHO_REGIONS,AFR,African Region,2009.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",29.0
464,WHO_REGIONS,AFR,African Region,2009.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",2.3
465,WHO_REGIONS,AFR,African Region,2009.0,RUBELLA,Rubella,"per 1,000,000 total population",25.2
466,WHO_REGIONS,AFR,African Region,2009.0,TTETANUS,Total tetanus,"per 1,000,000 total population",6.7
467,WHO_REGIONS,AFR,African Region,2009.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
468,WHO_REGIONS,AFR,African Region,2008.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
469,WHO_REGIONS,AFR,African Region,2008.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
470,WHO_REGIONS,AFR,African Region,2008.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
471,WHO_REGIONS,AFR,African Region,2008.0,MEASLES,Measles,"per 1,000,000 total population",44.7
472,WHO_REGIONS,AFR,African Region,2008.0,MUMPS,Mumps,"per 1,000,000 total population",99.5
