ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
ATG,Antigua and Barbuda,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y13,"females and males; aged 9-13 years x2 doses, aged 14-26 years x3 doses (+Y1 for older age group)"
ATG,Antigua and Barbuda,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"females and males; aged 9-13 years x2 doses, aged 14-26 years x3 doses (+Y1 for older age group)"
ATG,Antigua and Barbuda,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,BOTH,HPV administered to females and males,NATIONAL,+Y1,"females and males; aged 9-13 years x2 doses, aged 14-26 years x3 doses (+Y1 for older age group)"
ATG,Antigua and Barbuda,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
ATG,Antigua and Barbuda,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,sickle cell disease
ATG,Antigua and Barbuda,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,sickle cell disease
ATG,Antigua and Barbuda,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,sickle cell disease
ATG,Antigua and Barbuda,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y2,Vaccine given to risk groups >=2 as recommended by the doctor via medical Benefits (eg those with sickle cell disease diabetes ect)
ATG,Antigua and Barbuda,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,Travellers
AUS,Australia,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,M18,"Aboriginal and Torres Strait Islander people in Queensland, Northern Territory, Western Australia and South Australia"
AUS,Australia,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,Y4,"Aboriginal and Torres Strait Islander people in Queensland, Northern Territory, Western Australia and South Australia"
AUS,Australia,WPRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y19,Refugee and humanitarian entrants
AUS,Australia,WPRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y12-Y13,"Single dose, school grade 7 or age equivalent, all genders"
AUS,Australia,WPRO,2023.0,MEN_B,Meningococcal B vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,M2,Aboriginal and Torres Strait Islander children. 3rd dose at M6 given to Aboriginal and Torres Strait Islander children with specified medical risk conditions
AUS,Australia,WPRO,2023.0,MEN_B,Meningococcal B vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,M4,Aboriginal and Torres Strait Islander children. 3rd dose at M6 given to Aboriginal and Torres Strait Islander children with specified medical risk conditions
AUS,Australia,WPRO,2023.0,MEN_B,Meningococcal B vaccine,3.0,RISKGROUPS,Risk group(s),SUBNATIONAL,M6,Aboriginal and Torres Strait Islander children. 3rd dose at M6 given to Aboriginal and Torres Strait Islander children with specified medical risk conditions
AUS,Australia,WPRO,2023.0,MEN_B,Meningococcal B vaccine,4.0,RISKGROUPS,Risk group(s),SUBNATIONAL,M12,Aboriginal and Torres Strait Islander children. 3rd dose at M6 given to Aboriginal and Torres Strait Islander children with specified medical risk conditions
AUS,Australia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y70,<=Y70 given to adults 70 years and over (not including Aboriginal and Torres Strait Islander adults).
AUS,Australia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,"M6 given to Aboriginal and Torres Strait Islander children in four regions (Queensland, Northern Territory, Western Australia and South Australia)"
AUS,Australia,WPRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y50,>=Y50 for Aboriginal and Torres Strait Islander adults (Indigenous adults)
AUS,Australia,WPRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y4,Y4 for all children with specified medical risk conditions
AUS,Australia,WPRO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y70-Y79,and includes time limited catch up program for 71-79 year olds until 31 Oct. 2023
AUS,Australia,WPRO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,2.0,CATCHUP_A,Catch-up adults,NATIONAL,Y71-Y79,Time limited catch up program for 71-79 year olds until 31 Oct. 2023
AUT,Austria,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,Y7-Y15,Free catch up until Y14
AUT,Austria,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,CATCHUP_A,Catch-up adults,NATIONAL,<Y21,Females and males; free catch up until Y21 sing 01.02.2023
AUT,Austria,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,<Y21,Females and males; free catch up until Y21 sing 01.02.2023
AUT,Austria,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9,Females and males
AUT,Austria,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,Females and males
AUT,Austria,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
BDI,Burundi,AFRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,12-23 mois
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,1er contact grossesse - femmes en âge de procrées
BDI,Burundi,AFRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,voyageurs
BEL,Belgium,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,"Y5-Y6 in Wallonia, Y6 in Flanders"
BEL,Belgium,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,1st contact,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,CATCHUP_C,Catch-up children,NATIONAL,+M1,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,CATCHUP_C,Catch-up children,NATIONAL,+M6,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,"First target group: recommended for newborns of HBsAg+ mothers, half an adult dose, at birth. Second target group: catch-up vaccination for children who weren't vaccinated with Hexyon (schedule and dose varying according to age). Third target group: it is recommended for healthcare workers to be vaccinated against hep B in case they were not vaccinated with the combination vaccine as a child. For them, the vaccine is not reimbursed but costs will usually be covered by the employer."
BEL,Belgium,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y12-Y14,"Y12 in Flanders, Y13-Y14 in Wallonia. For both males and females."
BEL,Belgium,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"Y12 in Flanders, Y13-Y14 in Wallonia. For both males and females."
BEL,Belgium,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,"The guidelines recommend vaccination for those ≥65 years of age. This age group takes priority group for receiving influenza vaccine; the guidelines also mention explicitly that, thereafter and depending on the availability of the vaccine, the flu vaccine is useful for healthy persons aged 50 and older."
BEL,Belgium,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,CATCHUP_C,Catch-up children,NATIONAL,<M18,vaccination x3 doses with 1 month interval (<18 months) in case no hexavalent is given)
BEL,Belgium,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,CATCHUP_C,Catch-up children,NATIONAL,+M1,vaccination x3 doses with 1 month interval (<18 months) in case no hexavalent is given)
BEL,Belgium,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,CATCHUP_C,Catch-up children,NATIONAL,+M1,vaccination x3 doses with 1 month interval (<18 months) in case no hexavalent is given)
BEL,Belgium,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Asylumnseekers asap after arrival: <5 months normal schedule, >5 months catch-up vaccination"
BEL,Belgium,EURO,2023.0,MPOX,Mpox (monkeypox) vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,"During 2022, following the outbreak, it was possible for at risk groups to get vaccinated (full NITAG recommendation: https://www.hgr-css.be/file/download/8fe2ee8e-2d1b-42cb-b633-347398576d66/hGTUOQaHTrGqDcF6XmGLVzTuq9LSbnRlW7sP3RQ3d.pdf). The Flemish regional government decided to stop the vaccination campaign after December 2022 and in 2023 it was not possible to get the mpox vaccine in Flanders, but preventive vaccination was still possible in Wallonia and Brussels for high risk groups."
BEL,Belgium,EURO,2023.0,PCV20,PCV-20 (Pneumococcal conjugate vaccine 20-valent) vaccine,1.0,ADULTS,Adults,NATIONAL,Y65,"Different schedule depending on age, risk factors and which vaccines were given in the past. Please find the guidelines here: https://www.health.belgium.be/sites/default/files/uploads/fields/fpshealth_theme_file/20220908_css-9674_pneumo_vweb.pdf"
BEL,Belgium,EURO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,Y65,"Different schedule depending on age, risk factors and which vaccines were given in the past. Please find the guidelines here: https://www.health.belgium.be/sites/default/files/uploads/fields/fpshealth_theme_file/20220908_css-9674_pneumo_vweb.pdf"
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,Y25,Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) and their close environment (cocoon vaccination)
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2.0,ADULTS,Adults,NATIONAL,+Y10,Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) and their close environment (cocoon vaccination)
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",3.0,ADULTS,Adults,NATIONAL,+Y10,Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) and their close environment (cocoon vaccination)
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",4.0,ADULTS,Adults,NATIONAL,+Y10,Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) and their close environment (cocoon vaccination)
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",5.0,ADULTS,Adults,NATIONAL,+Y10,Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) and their close environment (cocoon vaccination)
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,ADULTS,Adults,NATIONAL,+Y10,Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) and their close environment (cocoon vaccination)
BEL,Belgium,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y14-Y16,Y14 in Flanders and Y15-Y16 in Wallonia
BEN,Benin,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,femmes enceintes
BEN,Benin,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,femmes enceintes
BEN,Benin,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,femmes enceintes
BEN,Benin,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
BEN,Benin,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
BFA,Burkina Faso,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,Filles de 9 ans
BFA,Burkina Faso,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,1er contact grossesse - femmes enceintes et femmes en âge de reproduction
BFA,Burkina Faso,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1er contact grossesse - femmes enceintes et femmes en âge de reproduction
BFA,Burkina Faso,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,1er contact grossesse - femmes enceintes et femmes en âge de reproduction
BFA,Burkina Faso,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y2,1er contact grossesse - femmes enceintes et femmes en âge de reproduction
